BOROUGH,ZIP_CODE,RESIDENTIAL_UNITS,GROSS_SQUARE_FEET,YEAR_BUILT,TAX_CLASS_AT_TIME_OF_SALE,BUILDING_CLASS_AT_TIME_OF_SALE,SALE_PRICE,SALE_DATE,max_temp_celsius,season
4,11368,1,1116.00,1962,2,D4,175000.00,2017-06-26,,summer
4,11368,1,1116.00,1962,2,D4,205000.00,2016-11-17,,autumn
4,11375,1,1116.00,1941,2,D4,200000.00,2016-10-21,,autumn
4,11375,1,1116.00,1941,2,D4,175000.00,2017-03-28,,spring
4,11374,1,1116.00,1951,2,D4,276925.00,2017-02-16,,winter
4,11374,1,1116.00,1951,2,D4,264841.00,2017-02-16,,winter
4,11374,1,1116.00,1951,2,D4,252000.00,2016-09-23,,autumn
4,11368,1,1116.00,1962,2,D4,158000.00,2016-09-01,,summer
1,10028,1,1116.00,1915,2,D4,4700000.00,2017-08-09,,summer
1,10028,1,1116.00,1915,2,D4,6575000.00,2016-09-29,,autumn
1,10028,1,1116.00,1915,2,D4,6196500.00,2017-07-06,,summer
4,11374,1,1116.00,1947,2,D4,330000.00,2017-08-01,,summer
4,11375,1,1116.00,1941,2,D4,260000.00,2016-09-14,,summer
1,10003,1,1116.00,1927,2,D4,925000.00,2016-11-03,,autumn
3,11217,1,1116.00,1931,2,R1,1175000.00,2017-04-25,,spring
3,11238,1,1116.00,2000,2,R1,1275000.00,2016-09-23,,autumn
3,11207,1,1116.00,2014,2,R1,496860.00,2017-08-07,,summer
3,11207,1,1116.00,2014,2,R1,495000.00,2017-06-07,,spring
3,11207,1,1116.00,2014,2,R1,488395.00,2017-02-27,,winter
3,11207,1,1116.00,2014,2,R1,510000.00,2017-03-21,,winter
3,11207,1,1116.00,2014,2,R1,510000.00,2017-05-15,,spring
3,11219,1,1116.00,2008,2,R1,600000.00,2017-06-06,,spring
3,11219,1,1116.00,2007,2,R1,970500.00,2016-12-12,,autumn
3,11206,1,1116.00,2006,2,R1,589000.00,2017-03-23,,spring
3,11235,1,1116.00,2007,2,R1,399000.00,2016-10-07,,autumn
3,11235,1,1116.00,2007,2,R1,412000.00,2017-03-06,,winter
3,11215,1,1116.00,1880,2,R1,1024000.00,2016-12-01,,autumn
3,11238,1,1116.00,1899,2,R1,980000.00,2017-05-17,,spring
3,11238,1,1116.00,1899,2,R1,925000.00,2017-03-28,,spring
3,11238,1,1116.00,1899,2,R1,925000.00,2017-05-12,,spring
3,11238,1,1116.00,1899,2,R1,944288.00,2017-04-28,,spring
3,11218,1,1116.00,2006,2,R1,1250000.00,2017-06-05,,spring
3,11222,1,1116.00,2008,2,R1,675000.00,2017-01-23,,winter
3,11216,1,1116.00,1905,2,R1,684000.00,2017-08-02,,summer
3,11216,1,1116.00,1905,2,R1,1045000.00,2017-05-09,,spring
3,11219,1,1116.00,2008,2,R1,975000.00,2017-06-05,,spring
3,11219,1,1116.00,2008,2,R1,848000.00,2017-05-04,,spring
3,11231,1,1116.00,1920,2,R1,1577500.00,2017-03-06,,winter
3,11211,1,1116.00,2008,2,R1,830000.00,2017-01-12,,winter
3,11207,1,1116.00,2015,2,R1,404586.00,2017-01-12,,winter
3,11207,1,1116.00,2015,2,R1,590585.00,2017-01-19,,winter
3,11207,1,1116.00,2015,2,R1,534581.00,2016-11-17,,autumn
3,11207,1,1116.00,2015,2,R1,427975.00,2016-11-03,,autumn
3,11207,1,1116.00,2015,2,R1,560037.00,2016-11-01,,autumn
3,11207,1,1116.00,2015,2,R1,451230.00,2016-12-08,,autumn
3,11207,1,1116.00,2015,2,R1,589566.00,2016-11-17,,autumn
3,11207,1,1116.00,2015,2,R1,471510.00,2016-10-20,,autumn
3,11207,1,1116.00,2015,2,R1,560037.00,2016-12-16,,autumn
3,11201,1,1116.00,1900,2,R1,3700000.00,2017-07-13,,summer
3,11219,1,1116.00,2014,2,R1,900000.00,2017-05-26,,spring
3,11235,1,1116.00,2004,2,R1,365000.00,2016-10-11,,autumn
3,11206,1,1116.00,2014,2,R1,485000.00,2017-03-21,,winter
3,11206,1,1116.00,2014,2,R1,750000.00,2017-03-20,,winter
3,11206,1,1116.00,2014,2,R1,748413.00,2017-07-06,,summer
3,11206,1,1116.00,2014,2,R1,762669.00,2017-05-22,,spring
3,11206,1,1116.00,2014,2,R1,534581.00,2017-02-02,,winter
3,11206,1,1116.00,2014,2,R1,560037.00,2017-03-06,,winter
3,11219,1,1116.00,2005,2,R1,725000.00,2016-12-28,,winter
3,11219,1,1116.00,2008,2,R1,789143.00,2017-06-09,,spring
3,11219,1,1116.00,2008,2,R1,782071.00,2017-05-17,,spring
3,11219,1,1116.00,2008,2,R1,636406.00,2017-05-15,,spring
3,11219,1,1116.00,2008,2,R1,807300.00,2017-03-08,,winter
3,11219,1,1116.00,2008,2,R1,975000.00,2017-08-15,,summer
3,11219,1,1116.00,2008,2,R1,814600.00,2017-06-07,,spring
3,11219,1,1116.00,2008,2,R1,738231.00,2017-02-17,,winter
3,11219,1,1116.00,2016,2,R1,1300000.00,2017-04-05,,spring
3,11219,1,1116.00,2016,2,R1,595676.00,2017-03-02,,winter
3,11219,1,1116.00,2016,2,R1,672045.00,2017-01-31,,winter
3,11219,1,1116.00,2016,2,R1,675000.00,2017-03-29,,spring
3,11219,1,1116.00,2016,2,R1,666000.00,2017-01-20,,winter
3,11219,1,1116.00,2016,2,R1,707020.00,2017-02-17,,winter
3,11219,1,1116.00,2016,2,R1,650000.00,2017-01-19,,winter
3,11219,1,1116.00,2015,2,R1,610950.00,2017-03-08,,winter
3,11219,1,1116.00,2015,2,R1,834000.00,2017-02-10,,winter
3,11219,1,1116.00,2015,2,R1,650000.00,2017-01-18,,winter
3,11219,1,1116.00,2015,2,R1,630000.00,2017-01-30,,winter
3,11219,1,1116.00,2001,2,R1,490000.00,2016-11-29,,autumn
3,11249,1,1116.00,2012,2,R1,1450000.00,2017-03-02,,winter
3,11205,1,1116.00,1905,2,R1,1850000.00,2016-09-27,,autumn
3,11235,1,1116.00,2010,2,R1,975000.00,2017-06-22,,summer
3,11206,1,1116.00,2014,2,R1,549000.00,2016-09-14,,summer
3,11206,1,1116.00,2014,2,R1,660000.00,2016-11-07,,autumn
3,11219,1,1116.00,2016,2,R1,621132.00,2017-03-01,,winter
3,11219,1,1116.00,2016,2,R1,623169.00,2017-01-03,,winter
3,11219,1,1116.00,2016,2,R1,621132.00,2016-11-29,,autumn
3,11219,1,1116.00,2016,2,R1,623169.00,2016-12-07,,autumn
3,11219,1,1116.00,1901,2,R1,814600.00,2017-04-07,,spring
3,11219,1,1116.00,1901,2,R1,612950.00,2017-04-04,,spring
3,11219,1,1116.00,1901,2,R1,997000.00,2017-03-27,,spring
3,11219,1,1116.00,1901,2,R1,590585.00,2017-05-24,,spring
3,11206,1,1116.00,2002,2,R1,499000.00,2016-12-29,,winter
3,11217,1,1116.00,1910,2,R1,1155000.00,2017-01-26,,winter
3,11217,1,1116.00,1910,2,R1,655000.00,2016-12-30,,winter
3,11211,1,1116.00,2002,2,R1,649000.00,2016-09-26,,autumn
3,11205,1,1116.00,2014,2,R1,990000.00,2016-11-07,,autumn
3,11219,1,1116.00,2011,2,R1,570220.00,2017-01-04,,winter
3,11219,1,1116.00,2011,2,R1,661862.00,2016-09-08,,summer
3,11217,1,1116.00,2006,2,R1,940000.00,2017-07-31,,summer
3,11217,1,1116.00,2006,2,R1,765000.00,2017-06-26,,summer
3,11217,1,1116.00,2006,2,R1,835000.00,2017-05-30,,spring
3,11222,1,1116.00,2005,2,R1,765000.00,2017-03-09,,winter
3,11207,1,1116.00,2015,2,R1,814600.00,2016-12-05,,autumn
3,11207,1,1116.00,2015,2,R1,649000.00,2017-03-16,,winter
3,11207,1,1116.00,2015,2,R1,651680.00,2017-01-06,,winter
3,11207,1,1116.00,2015,2,R1,679000.00,2017-03-17,,winter
3,11235,1,1116.00,2007,2,R1,240000.00,2016-09-09,,summer
3,11235,1,1116.00,2007,2,R1,647000.00,2016-11-30,,autumn
3,11216,1,1116.00,2015,2,R1,1059000.00,2016-12-19,,autumn
3,11216,1,1116.00,2015,2,R1,915000.00,2017-01-18,,winter
3,11216,1,1116.00,2015,2,R1,534581.00,2016-12-12,,autumn
3,11216,1,1116.00,2015,2,R1,535599.00,2017-01-17,,winter
3,11216,1,1116.00,2015,2,R1,560037.00,2016-12-12,,autumn
3,11216,1,1116.00,2015,2,R1,699000.00,2017-02-10,,winter
3,11206,1,1116.00,2015,2,R1,1288086.00,2016-12-22,,winter
3,11206,1,1116.00,2015,2,R1,595000.00,2016-09-22,,autumn
3,11206,1,1116.00,2015,2,R1,605858.00,2016-10-06,,autumn
3,11206,1,1116.00,2015,2,R1,621132.00,2016-09-30,,autumn
3,11206,1,1116.00,2015,2,R1,1188297.00,2016-09-26,,autumn
3,11206,1,1116.00,2015,2,R1,836431.00,2016-09-28,,autumn
3,11206,1,1116.00,2015,2,R1,826200.00,2016-11-02,,autumn
3,11216,1,1116.00,2016,2,R1,1060000.00,2017-03-31,,spring
3,11216,1,1116.00,2016,2,R1,945954.00,2017-01-06,,winter
3,11216,1,1116.00,2016,2,R1,987000.00,2017-01-23,,winter
3,11216,1,1116.00,2016,2,R1,518543.00,2017-01-10,,winter
3,11216,1,1116.00,2016,2,R1,730000.00,2016-12-19,,autumn
3,11206,1,1116.00,1920,2,R1,639000.00,2017-01-11,,winter
3,11219,1,1116.00,2016,2,R1,865512.00,2017-03-01,,winter
3,11219,1,1116.00,2016,2,R1,700000.00,2017-01-26,,winter
3,11219,1,1116.00,2016,2,R1,615000.00,2017-01-27,,winter
3,11219,1,1116.00,2016,2,R1,750000.00,2017-02-22,,winter
3,11217,1,1116.00,1920,2,R1,1430000.00,2017-05-05,,spring
3,11222,1,1116.00,2003,2,R1,716000.00,2016-12-23,,winter
3,11205,1,1116.00,2012,2,R1,583193.00,2016-11-02,,autumn
3,11219,1,1116.00,1920,2,R1,1400093.00,2016-12-22,,winter
3,11219,1,1116.00,1920,2,R1,1400093.00,2017-01-05,,winter
3,11219,1,1116.00,1920,2,R1,1475000.00,2017-02-28,,winter
3,11219,1,1116.00,2015,2,R1,970000.00,2017-05-16,,spring
3,11219,1,1116.00,2015,2,R1,960000.00,2017-07-12,,summer
3,11219,1,1116.00,2015,2,R1,1458134.00,2016-11-09,,autumn
3,11201,1,1116.00,1900,2,R1,1065000.00,2017-05-01,,spring
3,11211,1,1116.00,2006,2,R1,865000.00,2017-06-07,,spring
3,11214,1,1116.00,2002,2,R1,600000.00,2017-08-18,,summer
3,11231,1,1116.00,1901,2,R1,1352000.00,2017-08-25,,summer
3,11211,1,1116.00,2013,2,R1,570220.00,2017-01-12,,winter
3,11222,1,1116.00,2009,2,R1,620000.00,2017-02-09,,winter
3,11228,1,1116.00,2006,2,R1,635000.00,2017-05-30,,spring
3,11204,1,1116.00,2007,2,R1,550000.00,2016-09-12,,summer
3,11211,1,1116.00,1910,2,R1,1603743.00,2016-12-15,,autumn
3,11211,1,1116.00,1910,2,R1,1411765.00,2016-11-09,,autumn
3,11205,1,1116.00,2002,2,R1,830000.00,2017-08-22,,summer
3,11205,1,1116.00,2002,2,R1,192000.00,2017-02-27,,winter
3,11211,1,1116.00,2006,2,R1,1266500.00,2017-06-15,,spring
3,11211,1,1116.00,2006,2,R1,1700000.00,2017-03-10,,winter
3,11219,1,1116.00,2015,2,R1,1300000.00,2017-01-17,,winter
3,11219,1,1116.00,2015,2,R1,1500000.00,2017-01-30,,winter
3,11219,1,1116.00,2015,2,R1,1315000.00,2017-03-09,,winter
3,11219,1,1116.00,2015,2,R1,1338998.00,2017-03-29,,spring
3,11219,1,1116.00,2015,2,R1,1425000.00,2017-03-27,,spring
3,11219,1,1116.00,2016,2,R1,626223.00,2017-04-07,,spring
3,11219,1,1116.00,2016,2,R1,738231.00,2017-01-31,,winter
3,11219,1,1116.00,2016,2,R1,738231.00,2017-02-09,,winter
3,11219,1,1116.00,2016,2,R1,700000.00,2017-06-14,,spring
3,11219,1,1116.00,2016,2,R1,635000.00,2017-03-21,,winter
3,11219,1,1116.00,2016,2,R1,610950.00,2017-02-16,,winter
3,11219,1,1116.00,2016,2,R1,600000.00,2017-03-14,,winter
3,11204,1,1116.00,2006,2,R1,860000.00,2017-08-10,,summer
3,11222,1,1116.00,1930,2,R1,756175.00,2017-02-24,,winter
3,11216,1,1116.00,1910,2,R1,240000.00,2017-01-31,,winter
3,11206,1,1116.00,1931,2,R1,625000.00,2016-10-28,,autumn
3,11206,1,1116.00,1931,2,R1,545000.00,2017-08-10,,summer
3,11206,1,1116.00,1931,2,R1,515000.00,2016-09-15,,summer
3,11233,1,1116.00,2005,2,R1,334620.00,2017-04-07,,spring
3,11219,1,1116.00,1905,2,R1,675000.00,2017-04-04,,spring
3,11222,1,1116.00,2007,2,R1,1625000.00,2017-06-22,,summer
3,11206,1,1116.00,2007,2,R1,800000.00,2016-12-22,,winter
3,11206,1,1116.00,2007,2,R1,782500.00,2016-12-21,,winter
3,11211,1,1116.00,2014,2,R1,937500.00,2017-02-24,,winter
3,11204,1,1116.00,1985,2,R1,850000.00,2017-06-05,,spring
3,11223,1,1116.00,2005,2,R1,595000.00,2017-08-16,,summer
3,11216,1,1116.00,2015,2,R1,880000.00,2016-12-02,,autumn
3,11216,1,1116.00,2015,2,R1,950000.00,2017-04-26,,spring
3,11216,1,1116.00,2015,2,R1,915406.00,2017-03-16,,winter
3,11211,1,1116.00,2014,2,R1,900000.00,2016-11-16,,autumn
3,11211,1,1116.00,2014,2,R1,760000.00,2016-11-23,,autumn
3,11211,1,1116.00,1901,2,R1,755834.00,2017-05-11,,spring
3,11211,1,1116.00,1901,2,R1,1250000.00,2017-03-08,,winter
3,11211,1,1116.00,1901,2,R1,763687.00,2017-03-23,,spring
3,11211,1,1116.00,1901,2,R1,772851.00,2017-03-16,,winter
3,11211,1,1116.00,1901,2,R1,1054535.00,2017-03-20,,winter
3,11211,1,1116.00,1901,2,R1,1050000.00,2017-03-29,,spring
3,11205,1,1116.00,2003,2,R1,250000.00,2017-07-12,,summer
3,11218,1,1116.00,2006,2,R1,425000.00,2016-12-02,,autumn
3,11205,1,1116.00,2003,2,R1,685000.00,2017-01-03,,winter
3,11205,1,1116.00,2003,2,R1,535000.00,2017-06-23,,summer
3,11211,1,1116.00,2004,2,R1,1055000.00,2016-10-25,,autumn
3,11237,1,1116.00,2015,2,R1,1069162.00,2017-01-20,,winter
3,11237,1,1116.00,2015,2,R1,600000.00,2017-02-08,,winter
3,11237,1,1116.00,2015,2,R1,876929.00,2016-12-22,,winter
3,11237,1,1116.00,2015,2,R1,998024.00,2017-01-10,,winter
3,11237,1,1116.00,2015,2,R1,600000.00,2017-02-08,,winter
3,11237,1,1116.00,2015,2,R1,1050000.00,2016-12-15,,autumn
3,11237,1,1116.00,2015,2,R1,1221900.00,2017-01-09,,winter
3,11237,1,1116.00,2015,2,R1,1323725.00,2017-06-08,,spring
3,11237,1,1116.00,2015,2,R1,600000.00,2017-02-08,,winter
3,11201,1,1116.00,1900,2,R1,850000.00,2016-12-30,,winter
3,11201,1,1116.00,1900,2,R1,750000.00,2017-06-13,,spring
3,11201,1,1116.00,1900,2,R1,650000.00,2017-06-13,,spring
3,11201,1,1116.00,1900,2,R1,2100000.00,2017-02-23,,winter
3,11205,1,1116.00,2007,2,R1,1550000.00,2017-08-01,,summer
3,11211,1,1116.00,2009,2,R1,1045000.00,2017-01-20,,winter
3,11215,1,1116.00,2008,2,R1,975000.00,2017-03-09,,winter
3,11214,1,1116.00,2007,2,R1,550000.00,2017-05-31,,spring
3,11229,1,1116.00,2006,2,R1,845147.00,2017-01-20,,winter
3,11231,1,1116.00,1900,2,R1,1374637.00,2017-04-06,,spring
3,11231,1,1116.00,1900,2,R1,1079345.00,2017-06-15,,spring
3,11231,1,1116.00,1900,2,R1,992793.00,2017-06-09,,spring
3,11231,1,1116.00,1900,2,R1,1069162.00,2017-03-29,,spring
3,11235,1,1116.00,2010,2,R1,445000.00,2017-02-15,,winter
3,11211,1,1116.00,2008,2,R1,568000.00,2016-09-20,,summer
3,11211,1,1116.00,2008,2,R1,905000.00,2016-09-26,,autumn
3,11217,1,1116.00,1931,2,R1,638000.00,2016-12-05,,autumn
3,11222,1,1116.00,2005,2,R1,1150000.00,2016-11-30,,autumn
3,11222,1,1116.00,2005,2,R1,882000.00,2017-04-27,,spring
3,11223,1,1116.00,2005,2,R1,525000.00,2017-08-17,,summer
3,11222,1,1116.00,2012,2,R1,798677.00,2017-01-09,,winter
3,11222,1,1116.00,2012,2,R1,750000.00,2017-03-07,,winter
3,11222,1,1116.00,2007,2,R1,1145000.00,2016-10-25,,autumn
3,11222,1,1116.00,2007,2,R1,1190000.00,2017-08-17,,summer
3,11215,1,1116.00,1990,2,R1,1435000.00,2017-06-06,,spring
3,11215,1,1116.00,1990,2,R1,999500.00,2017-05-16,,spring
3,11214,1,1116.00,2009,2,R1,655000.00,2016-10-07,,autumn
3,11230,1,1116.00,2015,2,R4,544763.00,2017-01-04,,winter
3,11230,1,1116.00,2015,2,R4,641497.00,2017-01-11,,winter
3,11230,1,1116.00,2015,2,R4,590000.00,2017-01-24,,winter
3,11230,1,1116.00,2015,2,R4,585493.00,2016-12-02,,autumn
3,11230,1,1116.00,2015,2,R4,621132.00,2016-12-16,,autumn
3,11230,1,1116.00,2015,2,R1,549855.00,2017-06-20,,spring
3,11230,1,1116.00,2015,2,R1,638442.00,2017-02-02,,winter
3,11230,1,1116.00,2015,2,R1,644000.00,2016-12-21,,winter
3,11230,1,1116.00,2015,2,R1,651680.00,2017-04-19,,spring
3,11214,1,1116.00,2006,2,R1,738000.00,2017-06-29,,summer
3,11206,1,1116.00,2006,2,R1,615000.00,2016-10-20,,autumn
3,11206,1,1116.00,2006,2,R1,835000.00,2017-05-19,,spring
3,11222,1,1116.00,2016,2,R1,1410276.00,2017-05-05,,spring
3,11232,1,1116.00,2015,2,R1,1200000.00,2017-03-08,,winter
3,11232,1,1116.00,2015,2,R1,950000.00,2017-03-31,,spring
3,11232,1,1116.00,2015,2,R1,950000.00,2017-02-27,,winter
3,11232,1,1116.00,2015,2,R1,1220000.00,2016-12-28,,winter
3,11232,1,1116.00,2004,2,R1,838500.00,2017-08-14,,summer
3,11232,1,1116.00,2004,2,R1,625000.00,2017-04-17,,spring
3,11238,1,1116.00,1930,2,R1,676118.00,2016-12-08,,autumn
3,11238,1,1116.00,1930,2,R1,659826.00,2017-01-10,,winter
3,11238,1,1116.00,1930,2,R1,686300.00,2017-02-13,,winter
3,11238,1,1116.00,1930,2,R1,686300.00,2017-02-13,,winter
3,11214,1,1116.00,1931,2,R1,490000.00,2017-06-23,,summer
3,11214,1,1116.00,1931,2,R1,50000.00,2017-06-13,,spring
3,11211,1,1116.00,2005,2,R1,1050000.00,2016-12-02,,autumn
3,11211,1,1116.00,2005,2,R1,1435000.00,2017-06-07,,spring
3,11222,1,1116.00,1899,2,R1,1350000.00,2017-07-17,,summer
3,11222,1,1116.00,2007,2,R1,730000.00,2017-08-15,,summer
3,11205,1,1116.00,2016,2,R1,712775.00,2017-03-30,,spring
3,11205,1,1116.00,2016,2,R1,967337.00,2017-03-29,,spring
3,11222,1,1116.00,2007,2,R1,755000.00,2016-09-22,,autumn
3,11211,1,1116.00,2016,2,R1,417754.00,2017-05-25,,spring
3,11211,1,1116.00,2016,2,R1,389971.00,2017-05-25,,spring
3,11211,1,1116.00,2016,2,R1,497860.00,2017-05-19,,spring
3,11211,1,1116.00,2016,2,R1,403717.00,2017-05-25,,spring
3,11211,1,1116.00,2016,2,R1,492790.00,2017-05-12,,spring
3,11211,1,1116.00,2016,2,R1,403717.00,2017-05-25,,spring
3,11211,1,1116.00,2016,2,R1,482650.00,2017-05-19,,spring
3,11211,1,1116.00,2016,2,R1,961209.00,2017-05-26,,spring
3,11215,1,1116.00,2004,2,R1,1080000.00,2016-09-19,,summer
3,11222,1,1116.00,2014,2,R1,930000.00,2017-04-28,,spring
3,11206,1,1116.00,2015,2,R1,456300.00,2016-09-15,,summer
3,11206,1,1116.00,2015,2,R1,660844.00,2016-09-12,,summer
3,11206,1,1116.00,2015,2,R1,428861.00,2016-11-10,,autumn
3,11206,1,1116.00,2015,2,R1,559019.00,2016-09-26,,autumn
3,11206,1,1116.00,2015,2,R1,491790.00,2016-10-14,,autumn
3,11206,1,1116.00,2015,2,R1,424866.00,2016-10-31,,autumn
3,11206,1,1116.00,2015,2,R1,463398.00,2016-09-21,,autumn
3,11215,1,1116.00,2008,2,R1,799000.00,2017-07-05,,summer
3,11222,1,1116.00,2014,2,R1,1122651.00,2017-08-11,,summer
3,11222,1,1116.00,2014,2,R1,592112.00,2017-05-19,,spring
3,11222,1,1116.00,2014,2,R1,623130.00,2017-06-22,,summer
3,11222,1,1116.00,2014,2,R1,1231132.00,2017-04-18,,spring
3,11215,1,1116.00,2008,2,R1,625000.00,2016-12-15,,autumn
3,11238,1,1116.00,1920,2,R1,899000.00,2016-09-26,,autumn
3,11238,1,1116.00,1920,2,R1,290000.00,2016-10-14,,autumn
3,11238,1,1116.00,1920,2,R1,1175000.00,2017-06-26,,summer
3,11232,1,1116.00,2007,2,R1,605858.00,2017-03-01,,winter
3,11232,1,1116.00,2007,2,R1,626223.00,2017-03-03,,winter
3,11232,1,1116.00,2007,2,R1,626223.00,2017-03-08,,winter
3,11232,1,1116.00,2007,2,R1,672045.00,2017-03-23,,spring
3,11232,1,1116.00,2007,2,R1,941881.00,2017-03-10,,winter
3,11232,1,1116.00,2007,2,R1,560037.00,2017-04-21,,spring
3,11205,1,1116.00,2015,2,R1,999000.00,2017-06-12,,spring
3,11205,1,1116.00,2015,2,R1,1225000.00,2017-08-23,,summer
3,11229,1,1116.00,2015,2,R1,941881.00,2016-12-14,,autumn
3,11229,1,1116.00,2015,2,R1,941881.00,2016-12-07,,autumn
3,11229,1,1116.00,2015,2,R1,952063.00,2016-11-08,,autumn
3,11229,1,1116.00,2015,2,R1,941881.00,2016-12-07,,autumn
3,11215,1,1116.00,2008,2,R1,807000.00,2017-06-07,,spring
3,11215,1,1116.00,2008,2,R1,745000.00,2016-11-07,,autumn
3,11209,1,1116.00,2006,2,R1,960000.00,2016-10-31,,autumn
3,11209,1,1116.00,2006,2,R1,859000.00,2016-10-18,,autumn
3,11220,1,1116.00,2012,2,R1,304200.00,2017-05-22,,spring
3,11220,1,1116.00,2012,2,R1,344760.00,2017-03-02,,winter
3,11220,1,1116.00,2012,2,R1,283920.00,2017-03-08,,winter
3,11220,1,1116.00,2012,2,R1,273780.00,2017-03-08,,winter
3,11220,1,1116.00,2012,2,R1,288990.00,2017-03-10,,winter
3,11220,1,1116.00,2012,2,R1,294060.00,2017-06-09,,spring
3,11223,1,1116.00,1989,2,R1,415000.00,2017-03-13,,winter
3,11205,1,1116.00,1930,2,R1,1775000.00,2016-09-12,,summer
3,11231,1,1116.00,1931,2,R1,875000.00,2017-07-07,,summer
3,11205,1,1116.00,2004,2,R1,1249000.00,2016-09-14,,summer
3,11211,1,1116.00,2006,2,R1,850000.00,2017-03-02,,winter
3,11211,1,1116.00,2006,2,R1,650000.00,2017-03-02,,winter
3,11211,1,1116.00,2006,2,R1,650000.00,2017-03-02,,winter
3,11211,1,1116.00,2006,2,R1,650000.00,2017-03-02,,winter
3,11215,1,1116.00,2005,2,R1,790000.00,2017-04-13,,spring
3,11211,1,1116.00,1930,2,R1,1013158.00,2016-12-27,,winter
3,11211,1,1116.00,1930,2,R1,1013158.00,2016-12-20,,autumn
3,11211,1,1116.00,1930,2,R1,1178658.00,2017-03-21,,winter
3,11211,1,1116.00,1930,2,R1,1257538.00,2016-12-13,,autumn
3,11211,1,1116.00,1930,2,R1,1375000.00,2016-12-20,,autumn
3,11211,1,1116.00,1930,2,R1,1330000.00,2017-04-18,,spring
3,11211,1,1116.00,1930,2,R1,1420458.00,2016-12-19,,autumn
3,11211,1,1116.00,1930,2,R1,1295000.00,2017-01-11,,winter
3,11211,1,1116.00,1930,2,R1,1318633.00,2016-12-28,,winter
3,11215,1,1116.00,2002,2,R1,885000.00,2017-02-17,,winter
3,11205,1,1116.00,1930,2,R1,1475000.00,2016-10-06,,autumn
3,11223,1,1116.00,2005,2,R1,445000.00,2016-11-09,,autumn
3,11215,1,1116.00,2015,2,R1,1485000.00,2016-09-06,,summer
3,11215,1,1116.00,2015,2,R1,1750000.00,2016-09-19,,summer
3,11215,1,1116.00,2015,2,R1,2336883.00,2016-09-20,,summer
3,11215,1,1116.00,1900,2,R1,767500.00,2017-07-13,,summer
3,11215,1,1116.00,2015,2,R1,2341975.00,2017-03-01,,winter
3,11215,1,1116.00,2015,2,R1,1775392.00,2016-09-22,,autumn
3,11215,1,1116.00,2015,2,R1,1476587.00,2016-10-27,,autumn
3,11235,1,1116.00,2016,2,R1,585493.00,2016-09-30,,autumn
3,11215,1,1116.00,2015,2,R1,1578288.00,2016-12-02,,autumn
3,11215,1,1116.00,2015,2,R1,1934675.00,2016-11-21,,autumn
3,11215,1,1116.00,2015,2,R1,2494712.00,2016-11-22,,autumn
3,11249,1,1116.00,2014,2,R1,2545625.00,2016-12-23,,winter
3,11249,1,1116.00,2014,2,R1,2698362.00,2017-01-13,,winter
3,11215,1,1116.00,2006,2,R1,1300000.00,2017-07-24,,summer
3,11238,1,1116.00,2013,2,R1,1900000.00,2017-05-26,,spring
3,11238,1,1116.00,2004,2,R1,360000.00,2016-12-15,,autumn
3,11215,1,1116.00,1920,2,R1,665000.00,2016-12-19,,autumn
3,11238,1,1116.00,2006,2,R1,849000.00,2017-04-06,,spring
3,11238,1,1116.00,2013,2,R1,1950000.00,2017-08-28,,summer
3,11217,1,1116.00,1920,2,R1,1495000.00,2016-12-19,,autumn
3,11217,1,1116.00,1920,2,R1,1120075.00,2017-04-21,,spring
3,11217,1,1116.00,1920,2,R1,1038615.00,2016-09-29,,autumn
3,11217,1,1116.00,1920,2,R1,995000.00,2017-02-01,,winter
3,11216,1,1116.00,2004,2,R1,960000.00,2017-02-13,,winter
3,11215,1,1116.00,2006,2,R1,975000.00,2017-06-15,,spring
3,11215,1,1116.00,2006,2,R1,950000.00,2017-02-08,,winter
3,11235,1,1116.00,2008,2,R1,580000.00,2016-12-15,,autumn
3,11235,1,1116.00,2001,2,R1,320000.00,2017-05-05,,spring
3,11235,1,1116.00,2001,2,R1,495000.00,2017-05-08,,spring
3,11235,1,1116.00,2001,2,R1,629000.00,2017-05-19,,spring
3,11211,1,1116.00,1899,2,R1,300000.00,2016-12-27,,winter
3,11211,1,1116.00,1899,2,R1,353535.00,2017-06-16,,spring
3,11235,1,1116.00,2015,2,R1,456300.00,2017-05-25,,spring
3,11235,1,1116.00,2015,2,R1,570220.00,2017-03-22,,spring
3,11235,1,1116.00,2015,2,R1,605858.00,2017-04-04,,spring
3,11235,1,1116.00,2015,2,R1,610950.00,2017-03-23,,spring
3,11201,1,1116.00,1910,2,R1,1805000.00,2016-12-22,,winter
3,11237,1,1116.00,2014,2,R1,296595.00,2016-11-04,,autumn
3,11237,1,1116.00,2014,2,R1,414726.00,2016-09-15,,summer
3,11237,1,1116.00,2014,2,R1,616041.00,2016-09-28,,autumn
3,11201,1,1116.00,1900,2,R1,1400000.00,2016-12-16,,autumn
3,11237,1,1116.00,2014,2,R1,288990.00,2016-10-04,,autumn
3,11237,1,1116.00,2014,2,R1,404586.00,2016-10-07,,autumn
3,11237,1,1116.00,2014,2,R1,415740.00,2016-11-17,,autumn
3,11237,1,1116.00,2014,2,R1,430950.00,2016-10-18,,autumn
3,11215,1,1116.00,1907,2,R1,995000.00,2016-12-08,,autumn
3,11215,1,1116.00,1907,2,R1,960000.00,2017-04-28,,spring
